city_name,latitude,longitude,date,temperature,feels_like,humidity,pressure,wind_speed,wind_direction,precipitation,precipitation_hours,weather_code,uv_index_max,sunshine_duration,daylight_duration,visibility,collection_time,current_time,data_source,daily_temp_max,daily_temp_min,daily_precipitation,daily_weather_code,cloud_cover,is_day,wind_gusts,rain_sum,showers_sum,snowfall_sum
Новосибирск,55.0084,82.9357,2026-03-10,-20.5,-25.9,92.1,1025.8,11.0,348,0.0,0.0,45,3.05,37049.78,41070.34,3287.5,2026-03-01 12:23:40,2026-03-10,extended_range,-12.8,-28.6,0.0,45,,,32.3,0.0,0.0,0.0
Новосибирск,55.0084,82.9357,2026-03-10,-20.5,-25.9,92.1,1025.8,11.0,348,0.0,0.0,45,3.05,37049.78,41070.34,16693.3,2026-03-01 12:23:40,2026-03-10,extended_range,-12.8,-28.6,0.0,45,,,16.4,0.0,0.0,0.0
Новосибирск,55.0084,82.9357,2026-03-11,-16.6,-23.2,96.9,1015.8,21.3,181,2.2,10.0,71,2.1,33811.07,41342.97,484.2,2026-03-01 12:23:39,2026-03-11,extended_range,-4.2,-29.7,2.2,71,,,35.8,1.0,0.0,0.84
Новосибирск,55.0084,82.9357,2026-03-11,-16.6,-23.2,96.9,1015.8,21.3,181,2.2,10.0,71,2.1,33811.07,41342.97,484.2,2026-03-01 12:23:40,2026-03-11,extended_range,-4.2,-29.7,2.2,71,,,35.8,1.0,0.0,0.84
Новосибирск,55.0084,82.9357,2026-03-11,-16.6,-23.2,96.9,1015.8,21.3,181,2.2,10.0,71,2.1,33811.07,41342.97,484.2,2026-03-01 12:23:40,2026-03-11,extended_range,-4.2,-29.7,2.2,71,,,35.8,1.0,0.0,0.84
Новосибирск,55.0084,82.9357,2026-03-11,-16.6,-23.2,96.9,1023.6,21.3,181,2.2,10.0,71,2.1,33811.07,41342.97,484.2,2026-03-01 12:23:40,2026-03-11,extended_range,-4.2,-29.7,2.2,71,,,35.8,1.0,0.0,0.84
Новосибирск,55.0084,82.9357,2026-03-11,-16.6,-23.2,96.9,1023.6,21.3,181,2.2,10.0,71,2.1,33811.07,41342.97,5980.8,2026-03-01 12:23:40,2026-03-11,extended_range,-4.2,-29.7,2.2,71,,,40.3,1.0,0.0,0.84
Новосибирск,55.0084,82.9357,2026-03-12,-3.6,-9.3,91.7,1018.7,20.6,250,1.2,12.0,71,2.75,37105.79,41616.02,371.7,2026-03-01 12:23:39,2026-03-12,extended_range,-0.6,-6.7,1.2,71,,,37.8,0.6,0.0,0.42
Новосибирск,55.0084,82.9357,2026-03-12,-3.6,-9.3,91.7,1018.7,20.6,250,1.2,12.0,71,2.75,37105.79,41616.02,371.7,2026-03-01 12:23:40,2026-03-12,extended_range,-0.6,-6.7,1.2,71,,,37.8,0.6,0.0,0.42
Новосибирск,55.0084,82.9357,2026-03-12,-3.6,-9.3,91.7,1018.7,20.6,250,1.2,12.0,71,2.75,37105.79,41616.02,371.7,2026-03-01 12:23:40,2026-03-12,extended_range,-0.6,-6.7,1.2,71,,,37.8,0.6,0.0,0.42
Новосибирск,55.0084,82.9357,2026-03-12,-3.6,-9.3,91.7,1015.6,20.6,250,1.2,12.0,71,2.75,37105.79,41616.02,371.7,2026-03-01 12:23:40,2026-03-12,extended_range,-0.6,-6.7,1.2,71,,,37.8,0.6,0.0,0.42
Новосибирск,55.0084,82.9357,2026-03-12,-3.6,-9.3,91.7,1015.6,20.6,250,1.2,12.0,71,2.75,37105.79,41616.02,5887.5,2026-03-01 12:23:40,2026-03-12,extended_range,-0.6,-6.7,1.2,71,,,39.5,0.6,0.0,0.42
Новосибирск,55.0084,82.9357,2026-03-13,-17.7,-23.6,92.2,1019.0,15.2,303,0.2,2.0,51,3.15,37757.11,41889.29,5960.8,2026-03-01 12:23:39,2026-03-13,extended_range,-5.9,-25.4,0.2,51,,,39.8,0.2,0.0,0.0
Новосибирск,55.0084,82.9357,2026-03-13,-17.7,-23.6,92.2,1019.0,15.2,303,0.2,2.0,51,3.15,37757.11,41889.29,5960.8,2026-03-01 12:23:40,2026-03-13,extended_range,-5.9,-25.4,0.2,51,,,39.8,0.2,0.0,0.0
Новосибирск,55.0084,82.9357,2026-03-13,-17.7,-23.6,92.2,1019.0,15.2,303,0.2,2.0,51,3.15,37757.11,41889.29,5960.8,2026-03-01 12:23:40,2026-03-13,extended_range,-5.9,-25.4,0.2,51,,,39.8,0.2,0.0,0.0
Новосибирск,55.0084,82.9357,2026-03-13,-17.7,-23.6,92.2,1029.9,15.2,303,0.2,2.0,51,3.15,37757.11,41889.29,5960.8,2026-03-01 12:23:40,2026-03-13,extended_range,-5.9,-25.4,0.2,51,,,39.8,0.2,0.0,0.0
Новосибирск,55.0084,82.9357,2026-03-13,-17.7,-23.6,92.2,1029.9,15.2,303,0.2,2.0,51,3.15,37757.11,41889.29,7500.8,2026-03-01 12:23:40,2026-03-13,extended_range,-5.9,-25.4,0.2,51,,,22.9,0.2,0.0,0.0
Новосибирск,55.0084,82.9357,2026-03-14,-20.9,-26.3,94.8,1012.8,11.0,186,0.0,0.0,45,3.3,38140.18,42162.64,7597.5,2026-03-01 12:23:39,2026-03-14,extended_range,-13.6,-29.2,0.0,45,,,41.9,0.0,0.0,0.0
Новосибирск,55.0084,82.9357,2026-03-14,-20.9,-26.3,94.8,1012.8,11.0,186,0.0,0.0,45,3.3,38140.18,42162.64,7597.5,2026-03-01 12:23:40,2026-03-14,extended_range,-13.6,-29.2,0.0,45,,,41.9,0.0,0.0,0.0
Новосибирск,55.0084,82.9357,2026-03-14,-20.9,-26.3,94.8,1012.8,11.0,186,0.0,0.0,45,3.3,38140.18,42162.64,7597.5,2026-03-01 12:23:40,2026-03-14,extended_range,-13.6,-29.2,0.0,45,,,41.9,0.0,0.0,0.0
Новосибирск,55.0084,82.9357,2026-03-14,-20.9,-26.3,94.8,1042.6,11.0,186,0.0,0.0,45,3.3,38140.18,42162.64,7597.5,2026-03-01 12:23:40,2026-03-14,extended_range,-13.6,-29.2,0.0,45,,,41.9,0.0,0.0,0.0
Новосибирск,55.0084,82.9357,2026-03-14,-20.9,-26.3,94.8,1042.6,11.0,186,0.0,0.0,3,3.3,38140.18,42162.64,19721.7,2026-03-01 12:23:40,2026-03-14,extended_range,-13.6,-29.2,0.0,3,,,16.7,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-02-27,0.5,-4.5,89.0,1012.6,18.7,203,11.4,22.0,73,0.4,0.0,37052.56,10821.7,2026-03-01 12:23:40,2026-02-27,extended_range,2.5,-2.6,11.4,73,,,36.2,7.4,0.0,2.8
Санкт-Петербург,59.9343,30.3351,2026-02-27,0.5,-4.5,89.0,1012.6,18.7,203,11.4,22.0,73,0.4,0.0,37052.56,10821.7,2026-03-01 12:23:40,2026-02-27,extended_range,2.5,-2.6,11.4,73,,,36.2,7.4,0.0,2.8
Санкт-Петербург,59.9343,30.3351,2026-02-27,0.5,-4.5,89.0,1012.6,18.7,203,11.4,22.0,73,0.4,0.0,37052.56,10821.7,2026-03-01 12:23:40,2026-02-27,extended_range,2.5,-2.6,11.4,73,,,36.2,7.4,0.0,2.8
Санкт-Петербург,59.9343,30.3351,2026-02-27,0.5,-4.5,89.0,1012.6,18.7,203,11.4,22.0,73,0.4,0.0,37052.56,10821.7,2026-03-01 12:23:40,2026-02-27,extended_range,2.5,-2.6,11.4,73,,,36.2,7.4,0.0,2.8
Санкт-Петербург,59.9343,30.3351,2026-02-27,0.5,-4.5,89.0,1012.6,18.7,203,11.4,22.0,73,0.4,0.0,37052.56,10821.7,2026-03-01 12:23:40,2026-02-27,extended_range,2.5,-2.6,11.4,73,,,36.2,7.4,0.0,2.8
Санкт-Петербург,59.9343,30.3351,2026-02-28,2.7,-0.8,95.3,1013.7,12.0,242,0.7,3.0,51,0.6,0.0,37377.64,14354.2,2026-03-01 12:23:40,2026-02-28,extended_range,3.2,2.5,0.7,51,,,22.6,0.7,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-02-28,2.7,-0.8,95.3,1013.7,12.0,242,0.7,3.0,51,0.6,0.0,37377.64,14354.2,2026-03-01 12:23:40,2026-02-28,extended_range,3.2,2.5,0.7,51,,,22.6,0.7,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-02-28,2.7,-0.8,95.3,1013.7,12.0,242,0.7,3.0,51,0.6,0.0,37377.64,14354.2,2026-03-01 12:23:40,2026-02-28,extended_range,3.2,2.5,0.7,51,,,22.6,0.7,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-02-28,2.7,-0.8,95.3,1013.7,12.0,242,0.7,3.0,51,0.6,0.0,37377.64,14354.2,2026-03-01 12:23:40,2026-02-28,extended_range,3.2,2.5,0.7,51,,,22.6,0.7,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-02-28,2.7,-0.8,95.3,1013.7,12.0,242,0.7,3.0,51,0.6,0.0,37377.64,14354.2,2026-03-01 12:23:40,2026-02-28,extended_range,3.2,2.5,0.7,51,,,22.6,0.7,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-01,2.6,-0.5,92.3,1014.9,8.8,163,0.6,4.0,51,0.95,0.0,37701.59,18823.3,2026-03-01 12:23:40,2026-03-01,extended_range,3.1,2.4,0.6,51,,,17.5,0.6,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-01,2.6,-0.5,92.3,1014.9,8.8,163,0.6,4.0,51,0.95,0.0,37701.59,18823.3,2026-03-01 12:23:40,2026-03-01,extended_range,3.1,2.4,0.6,51,,,17.5,0.6,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-01,2.6,-0.5,92.3,1014.9,8.8,163,0.6,4.0,51,0.95,0.0,37701.59,18823.3,2026-03-01 12:23:40,2026-03-01,extended_range,3.1,2.4,0.6,51,,,17.5,0.6,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-01,2.6,-0.5,92.3,1014.9,8.8,163,0.6,4.0,51,0.95,0.0,37701.59,20211.7,2026-03-01 12:23:40,2026-03-01,extended_range,3.1,2.4,0.6,51,,,17.5,0.6,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-01,2.6,-0.5,92.3,1014.9,8.8,163,0.6,4.0,51,0.95,0.0,37701.59,20211.7,2026-03-01 12:23:40,2026-03-01,extended_range,3.1,2.4,0.6,51,,,17.5,0.6,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-02,2.1,-1.8,89.7,1011.0,13.2,286,4.2,17.0,61,0.45,0.0,38024.17,10360.8,2026-03-01 12:23:40,2026-03-02,extended_range,3.2,1.3,4.2,61,,,25.7,4.2,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-02,2.1,-1.8,89.7,1011.0,13.2,286,4.2,17.0,61,0.45,0.0,38024.17,10360.8,2026-03-01 12:23:40,2026-03-02,extended_range,3.2,1.3,4.2,61,,,25.7,4.2,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-02,2.1,-1.8,89.7,1011.0,13.2,286,4.2,17.0,61,0.45,0.0,38024.17,10360.8,2026-03-01 12:23:40,2026-03-02,extended_range,3.2,1.4,4.2,61,,,25.7,4.2,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-02,2.1,-1.8,89.7,1011.0,13.2,286,4.2,17.0,61,0.45,0.0,38024.17,12318.3,2026-03-01 12:23:40,2026-03-02,extended_range,3.2,1.4,4.2,61,,,25.7,4.2,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-02,2.1,-1.8,89.7,1011.0,13.2,286,4.2,17.0,61,0.45,0.0,38024.17,12318.3,2026-03-01 12:23:40,2026-03-02,extended_range,3.2,1.4,4.2,61,,,25.7,4.2,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-03,0.8,-3.2,79.6,1021.6,10.5,312,0.7,3.0,73,1.5,22566.28,38345.47,22563.3,2026-03-01 12:23:40,2026-03-03,extended_range,2.3,-0.3,0.7,73,,,21.4,0.0,0.0,0.49
Санкт-Петербург,59.9343,30.3351,2026-03-03,0.8,-3.2,79.6,1021.6,10.5,312,0.7,3.0,73,1.5,22566.28,38345.47,22563.3,2026-03-01 12:23:40,2026-03-03,extended_range,2.3,-0.3,0.7,73,,,21.4,0.0,0.0,0.49
Санкт-Петербург,59.9343,30.3351,2026-03-03,0.8,-3.2,79.7,1021.5,10.5,312,0.23,3.0,73,1.5,22566.28,38345.47,22563.3,2026-03-01 12:23:40,2026-03-03,extended_range,2.3,-0.3,0.23,73,,,21.4,0.1,0.0,0.49
Санкт-Петербург,59.9343,30.3351,2026-03-03,0.8,-3.2,79.6,1021.5,10.7,310,0.23,3.0,3,1.5,22566.28,38345.47,23808.3,2026-03-01 12:23:40,2026-03-03,extended_range,2.3,-0.3,0.23,3,,,21.7,0.0,0.0,0.16
Санкт-Петербург,59.9343,30.3351,2026-03-03,0.8,-3.2,79.6,1021.5,10.7,310,0.23,3.0,3,1.5,22566.28,38345.47,23808.3,2026-03-01 12:23:40,2026-03-03,extended_range,2.3,-0.3,0.23,3,,,21.7,0.0,0.0,0.16
Санкт-Петербург,59.9343,30.3351,2026-03-04,1.0,-4.3,87.7,1009.4,21.0,256,3.2,9.0,73,1.65,28285.02,38667.98,25890.0,2026-03-01 12:23:40,2026-03-04,extended_range,1.9,-0.3,3.2,73,,,42.4,0.9,0.0,1.61
Санкт-Петербург,59.9343,30.3351,2026-03-04,1.0,-4.3,87.7,1009.4,21.0,256,3.2,9.0,73,1.65,28285.02,38667.98,25890.0,2026-03-01 12:23:40,2026-03-04,extended_range,1.9,-0.3,3.2,73,,,42.4,0.9,0.0,1.61
Санкт-Петербург,59.9343,30.3351,2026-03-04,1.0,-4.3,87.9,1008.8,21.0,256,3.0,10.0,73,1.65,29038.44,38667.98,25890.0,2026-03-01 12:23:40,2026-03-04,extended_range,1.9,-0.3,3.0,73,,,42.4,1.8,0.0,1.61
Санкт-Петербург,59.9343,30.3351,2026-03-04,0.8,-4.3,89.0,1008.8,19.9,263,3.0,10.0,73,1.65,29038.44,38667.98,25014.2,2026-03-01 12:23:40,2026-03-04,extended_range,1.8,0.0,3.0,73,,,40.5,1.1,0.1,1.33
Санкт-Петербург,59.9343,30.3351,2026-03-04,0.8,-4.3,89.0,1008.8,19.9,263,3.0,10.0,73,1.65,29038.44,38667.98,25014.2,2026-03-01 12:23:40,2026-03-04,extended_range,1.8,0.0,3.0,73,,,40.5,1.1,0.1,1.33
Санкт-Петербург,59.9343,30.3351,2026-03-05,-0.7,-4.8,87.8,1014.1,11.1,287,0.0,0.0,3,1.85,34175.73,38992.23,35499.2,2026-03-01 12:23:40,2026-03-05,extended_range,2.2,-5.0,0.0,3,,,28.2,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-05,-0.7,-4.8,87.8,1014.1,11.1,287,0.0,0.0,3,1.85,34175.73,38992.23,35499.2,2026-03-01 12:23:40,2026-03-05,extended_range,2.2,-5.0,0.0,3,,,28.2,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-05,-0.7,-4.7,92.5,1013.2,11.1,287,1.5,6.0,53,1.85,2251.61,38992.23,35499.2,2026-03-01 12:23:40,2026-03-05,extended_range,2.2,-5.0,1.5,53,,,28.2,1.5,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-05,0.9,-3.2,84.5,1013.2,12.6,328,1.5,6.0,73,1.85,2251.61,38992.23,29786.7,2026-03-01 12:23:40,2026-03-05,extended_range,2.1,-0.9,1.5,73,,,28.4,0.0,0.6,1.05
Санкт-Петербург,59.9343,30.3351,2026-03-05,0.9,-3.2,84.5,1013.2,12.6,328,1.5,6.0,73,1.85,2251.61,38992.23,29786.7,2026-03-01 12:23:40,2026-03-05,extended_range,2.1,-0.9,1.5,73,,,28.4,0.0,0.6,1.05
Санкт-Петербург,59.9343,30.3351,2026-03-06,-2.0,-5.7,87.8,1021.5,7.3,240,0.0,0.0,3,2.1,34579.34,39317.99,32466.7,2026-03-01 12:23:40,2026-03-06,extended_range,1.7,-5.1,0.0,3,,,15.8,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-06,-2.0,-5.7,87.8,1021.5,7.3,240,0.0,0.0,3,2.1,34579.34,39317.99,32466.7,2026-03-01 12:23:40,2026-03-06,extended_range,1.7,-5.1,0.0,3,,,15.8,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-06,-2.0,-5.7,87.1,1024.3,7.3,240,0.0,0.0,3,2.1,29407.56,39317.99,32466.7,2026-03-01 12:23:40,2026-03-06,extended_range,1.7,-5.1,0.0,3,,,15.8,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-06,-2.6,-6.0,92.2,1024.3,5.3,209,0.0,0.0,3,2.1,29407.56,39317.99,17408.3,2026-03-01 12:23:40,2026-03-06,extended_range,0.7,-7.2,0.0,3,,,12.5,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-06,-2.6,-6.0,92.2,1024.3,5.3,209,0.0,0.0,3,2.1,29407.56,39317.99,17408.3,2026-03-01 12:23:40,2026-03-06,extended_range,0.7,-7.2,0.0,3,,,12.5,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-07,0.1,-4.6,85.6,1017.8,16.3,272,7.2,6.0,73,2.15,30146.6,39645.07,28230.0,2026-03-01 12:23:40,2026-03-07,extended_range,2.3,-0.9,7.2,73,,,35.2,0.0,7.2,4.62
Санкт-Петербург,59.9343,30.3351,2026-03-07,0.1,-4.6,85.6,1017.8,16.3,272,7.2,6.0,73,2.15,30146.6,39645.07,28230.0,2026-03-01 12:23:40,2026-03-07,extended_range,2.3,-0.9,7.2,73,,,35.2,0.0,7.2,4.62
Санкт-Петербург,59.9343,30.3351,2026-03-07,0.1,-4.7,84.3,1018.7,16.3,272,7.2,6.0,73,2.15,32518.52,39645.07,28230.0,2026-03-01 12:23:40,2026-03-07,extended_range,2.3,-0.9,7.2,73,,,35.2,0.0,7.2,4.62
Санкт-Петербург,59.9343,30.3351,2026-03-07,0.1,-4.5,84.5,1018.7,14.7,266,7.2,6.0,73,2.15,32518.52,39645.07,28228.3,2026-03-01 12:23:40,2026-03-07,extended_range,2.3,-1.2,7.2,73,,,31.4,0.0,7.2,4.62
Санкт-Петербург,59.9343,30.3351,2026-03-07,0.1,-4.5,84.5,1018.7,14.7,266,7.2,6.0,73,2.15,32518.52,39645.07,28228.3,2026-03-01 12:23:40,2026-03-07,extended_range,2.3,-1.2,7.2,73,,,31.4,0.0,7.2,4.62
Санкт-Петербург,59.9343,30.3351,2026-03-08,-0.1,-5.3,81.8,1019.3,17.9,281,0.0,0.0,3,1.4,33264.59,39973.25,38095.0,2026-03-01 12:23:40,2026-03-08,extended_range,2.3,-1.6,0.0,3,,,39.0,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-08,-0.1,-5.3,81.8,1019.3,17.9,281,0.0,0.0,3,1.4,33264.59,39973.25,38095.0,2026-03-01 12:23:40,2026-03-08,extended_range,2.3,-1.6,0.0,3,,,39.0,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-08,-0.1,-5.3,81.8,1019.3,17.9,281,0.0,0.0,3,1.4,33264.59,39973.25,38095.0,2026-03-01 12:23:40,2026-03-08,extended_range,2.3,-1.6,0.0,3,,,39.0,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-08,-0.1,-5.3,81.8,1019.3,17.9,281,0.0,0.0,3,1.4,33264.59,39973.25,38095.0,2026-03-01 12:23:40,2026-03-08,extended_range,2.3,-1.6,0.0,3,,,39.0,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-08,-0.1,-5.3,81.8,1019.3,17.9,281,0.0,0.0,3,1.4,33264.59,39973.25,38095.0,2026-03-01 12:23:40,2026-03-08,extended_range,2.3,-1.6,0.0,3,,,39.0,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-09,0.4,-4.4,88.7,1019.7,17.1,279,0.0,0.0,3,2.25,35494.25,40302.35,31788.3,2026-03-01 12:23:40,2026-03-09,extended_range,2.0,-0.9,0.0,3,,,36.9,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-09,0.4,-4.4,88.7,1019.7,17.1,279,0.0,0.0,3,2.25,35494.25,40302.35,31788.3,2026-03-01 12:23:40,2026-03-09,extended_range,2.0,-0.9,0.0,3,,,36.9,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-09,0.4,-4.4,88.7,1019.7,17.1,279,0.0,0.0,3,2.25,35494.25,40302.35,31788.3,2026-03-01 12:23:40,2026-03-09,extended_range,2.0,-0.9,0.0,3,,,36.9,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-09,0.4,-4.4,88.7,1019.7,17.1,279,0.0,0.0,3,2.25,35494.25,40302.35,31788.3,2026-03-01 12:23:40,2026-03-09,extended_range,2.0,-0.9,0.0,3,,,36.9,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-09,0.4,-4.4,88.7,1019.7,17.1,279,0.0,0.0,3,2.25,35494.25,40302.35,31788.3,2026-03-01 12:23:40,2026-03-09,extended_range,2.0,-0.9,0.0,3,,,36.9,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-10,0.8,-3.6,92.2,1011.9,15.1,260,0.0,0.0,3,2.2,29686.36,40632.17,17299.2,2026-03-01 12:23:40,2026-03-10,extended_range,3.2,-1.6,0.0,3,,,32.8,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-10,0.8,-3.6,92.2,1011.9,15.1,260,0.0,0.0,3,2.2,29686.36,40632.17,17299.2,2026-03-01 12:23:40,2026-03-10,extended_range,3.2,-1.6,0.0,3,,,32.8,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-10,0.8,-3.6,92.2,1011.9,15.1,260,0.0,0.0,3,2.2,29686.36,40632.17,17299.2,2026-03-01 12:23:40,2026-03-10,extended_range,3.2,-1.6,0.0,3,,,32.8,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-10,0.8,-3.6,92.2,1011.9,15.1,260,0.0,0.0,3,2.2,29686.36,40632.17,17299.2,2026-03-01 12:23:40,2026-03-10,extended_range,3.2,-1.6,0.0,3,,,32.8,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-10,0.8,-3.6,92.2,1011.9,15.1,260,0.0,0.0,3,2.2,29686.36,40632.17,17299.2,2026-03-01 12:23:40,2026-03-10,extended_range,3.2,-1.6,0.0,3,,,32.8,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-11,-5.0,-10.6,80.7,1010.9,18.1,317,0.8,8.0,71,2.25,2821.31,40962.52,19067.5,2026-03-01 12:23:40,2026-03-11,extended_range,0.2,-11.5,0.8,71,,,41.9,0.0,0.0,0.56
Санкт-Петербург,59.9343,30.3351,2026-03-11,-5.0,-10.6,80.7,1010.9,18.1,317,0.8,8.0,71,2.25,2821.31,40962.52,19067.5,2026-03-01 12:23:40,2026-03-11,extended_range,0.2,-11.5,0.8,71,,,41.9,0.0,0.0,0.56
Санкт-Петербург,59.9343,30.3351,2026-03-11,-5.0,-10.6,80.7,1010.9,18.1,317,0.8,8.0,71,2.25,2821.31,40962.52,19067.5,2026-03-01 12:23:40,2026-03-11,extended_range,0.2,-11.5,0.8,71,,,41.9,0.0,0.0,0.56
Санкт-Петербург,59.9343,30.3351,2026-03-11,-5.0,-10.6,80.7,1010.9,18.1,317,0.8,8.0,71,2.25,2821.31,40962.52,19067.5,2026-03-01 12:23:40,2026-03-11,extended_range,0.2,-11.5,0.8,71,,,41.9,0.0,0.0,0.56
Санкт-Петербург,59.9343,30.3351,2026-03-11,-5.0,-10.6,80.7,1010.9,18.1,317,0.8,8.0,71,2.25,2821.31,40962.52,19067.5,2026-03-01 12:23:40,2026-03-11,extended_range,0.2,-11.5,0.8,71,,,41.9,0.0,0.0,0.56
Санкт-Петербург,59.9343,30.3351,2026-03-12,-12.1,-18.5,69.0,1031.6,19.0,23,0.4,4.0,71,1.5,36527.1,41293.21,33203.3,2026-03-01 12:23:40,2026-03-12,extended_range,-10.4,-14.3,0.4,71,,,42.7,0.0,0.0,0.28
Санкт-Петербург,59.9343,30.3351,2026-03-12,-12.1,-18.5,69.0,1031.6,19.0,23,0.4,4.0,71,1.5,36527.1,41293.21,33203.3,2026-03-01 12:23:40,2026-03-12,extended_range,-10.4,-14.3,0.4,71,,,42.7,0.0,0.0,0.28
Санкт-Петербург,59.9343,30.3351,2026-03-12,-12.1,-18.5,69.0,1031.6,19.0,23,0.4,4.0,71,1.5,36527.1,41293.21,33203.3,2026-03-01 12:23:40,2026-03-12,extended_range,-10.4,-14.3,0.4,71,,,42.7,0.0,0.0,0.28
Санкт-Петербург,59.9343,30.3351,2026-03-12,-12.1,-18.5,69.0,1031.6,19.0,23,0.4,4.0,71,1.5,36527.1,41293.21,33203.3,2026-03-01 12:23:40,2026-03-12,extended_range,-10.4,-14.3,0.4,71,,,42.7,0.0,0.0,0.28
Санкт-Петербург,59.9343,30.3351,2026-03-12,-12.1,-18.5,69.0,1031.6,19.0,23,0.4,4.0,71,1.5,36527.1,41293.21,33203.3,2026-03-01 12:23:40,2026-03-12,extended_range,-10.4,-14.3,0.4,71,,,42.7,0.0,0.0,0.28
Санкт-Петербург,59.9343,30.3351,2026-03-13,-9.3,-14.0,69.7,1042.5,8.3,1,0.0,0.0,0,2.3,36884.92,41624.07,40155.0,2026-03-01 12:23:40,2026-03-13,extended_range,-3.8,-12.7,0.0,0,,,22.4,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-13,-9.3,-14.0,69.7,1042.5,8.3,1,0.0,0.0,0,2.3,36884.92,41624.07,40155.0,2026-03-01 12:23:40,2026-03-13,extended_range,-3.8,-12.7,0.0,0,,,22.4,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-13,-9.3,-14.0,69.7,1042.5,8.3,1,0.0,0.0,0,2.3,36884.92,41624.07,40155.0,2026-03-01 12:23:40,2026-03-13,extended_range,-3.8,-12.7,0.0,0,,,22.4,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-13,-9.3,-14.0,69.7,1042.5,8.3,1,0.0,0.0,0,2.3,36884.92,41624.07,40155.0,2026-03-01 12:23:40,2026-03-13,extended_range,-3.8,-12.7,0.0,0,,,22.4,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-13,-9.3,-14.0,69.7,1042.5,8.3,1,0.0,0.0,0,2.3,36884.92,41624.07,40155.0,2026-03-01 12:23:40,2026-03-13,extended_range,-3.8,-12.7,0.0,0,,,22.4,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-14,-9.8,-15.4,71.3,1037.5,14.4,284,0.0,0.0,3,2.25,37117.49,41954.9,39500.0,2026-03-01 12:23:40,2026-03-14,extended_range,-6.2,-12.6,0.0,3,,,28.8,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-14,-9.8,-15.4,71.3,1037.5,14.4,284,0.0,0.0,3,2.25,37117.49,41954.9,39500.0,2026-03-01 12:23:40,2026-03-14,extended_range,-6.2,-12.6,0.0,3,,,28.8,0.0,0.0,0.0
Санкт-Петербург,59.9343,30.3351,2026-03-14,-9.8,-15.4,71.3,1037.5,14.4,284,0.0,0.0,3,2.25,37117.49,41954.9,39500.0,2026-03-01 12:23:40,2026-03-14,extended_range,-6.2,-12.6,0.0,3,,,28.8,0.0,0.0,0.0
